Place id,Governorate,District,"Location name
in English","Location name
in Arabic ",Latitude,Longitude,Households,Individuals,Host Families,Hotel/Motel,Rented houses,Habitual residnece (Habitable),Habitual residence (Uninhabitable),Informal settlements,"Unfinished/
Abandoned building",Non-residential structure,Religious Building,School Building,Other formal settlements/ collective centres,Other shelters,Unknown shelter type,Anbar,Babylon,Baghdad,Basrah,Dahuk,Diyala,Erbil,Kerbala,Kirkuk,Missan,Muthanna,Najaf,Ninewa,Qadissiya,Salah al-Din,Sulaymaniyah,Thi-Qar,Wassit,Pre-June14 Period,June-July14 Period,August14 Period,Post September14 Period,Post April15 Period,Post Mar16 Period,Post 17 October 16 Period,17-Jul,19-Jan,20-Jan,Open Street Map,Google Map,Bing Map
32019,Diyala,Al-Khalis,Albo Ajam Village,قرية البو عجم,34.415521,44.58819428,20,120.00,,,,96,24,,,,,,,,,,,,,,12,,,66,,,,,,,42,,,,120,,,,,,,,,Maplink1,Maplink2,Maplink3
28465,Diyala,Al-Khalis,Arab Shendi Village,قرية عرب شندي,34.30921912,44.56243477,22,132.00,,,,132,,,,,,,,,,,,,,,132,,,,,,,,,,,,,,132,,,,,,,,,Maplink1,Maplink2,Maplink3
25655,Diyala,Al-Khalis,Dalli Abass-Al Moalmeen Qtr,دلي عباس-حي المعلمين,34.07072389,44.8704787,305,1830.00,,,,"1,830",,,,,,,,,,,,,,,"1,260",,,300,,,,,,,270,,,,"1,830",,,,,,,,,Maplink1,Maplink2,Maplink3
27177,Diyala,Al-Khalis,Al Jardaniya village,قرية الجردانية,34.04774101,44.39176124,42,252.00,,,,252,,,,,,,,,,,,,,,,,,252,,,,,,,,,,,252,,,,,,,,,Maplink1,Maplink2,Maplink3
27164,Diyala,Al-Khalis,Albo Ebada Village,قرية البو عبادة,34.33645379,44.63718103,13,78.00,,,,78,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,78,,,,,,,,,Maplink1,Maplink2,Maplink3
27169,Diyala,Al-Khalis,Sohail Mahal village,قرية سهيل محل,34.14635233,44.4906739,7,42.00,,,,42,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,42,,,,,,,,,Maplink1,Maplink2,Maplink3
29563,Diyala,Al-Khalis,Al Wadahat Village,قرية الوداحات,34.26847133,44.5383571,20,120.00,,,,120,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,120,,,,,,,,,Maplink1,Maplink2,Maplink3
27179,Diyala,Al-Khalis,Jdhaif Village,قرية جضيف,34.17487499,44.42311224,140,840.00,,,,840,,,,,,,,,,,,,,,120,,,720,,,,,,,,,,,840,,,,,,,,,Maplink1,Maplink2,Maplink3
28446,Diyala,Al-Khalis,Arab yosef Village,قرية عرب يوسف,34.27039377,44.53402994,20,120.00,,,,120,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,120,,,,,,,,,Maplink1,Maplink2,Maplink3
33841,Diyala,Al-Khalis,Al Askary Qtr,الحي العسكري,34.08115735,44.95376817,420,2520.00,,,,"2,220",300,,,,,,,,,,,,,,"2,010",120,,210,,,,,,,180,,,,,,"2,520",,,,,,,Maplink1,Maplink2,Maplink3
28462,Diyala,Al-Khalis,Al Taleaa Al Thanya Village,قرية الطالعة الثانية,34.25345154,44.5257134,110,660.00,,,,636,24,,,,,,,,,,,,,,510,,,150,,,,,,,,,,,660,,,,,,,,,Maplink1,Maplink2,Maplink3
27158,Diyala,Al-Khalis,Al Safra al kebera village,قرية الصفرة الكبيرة,34.32403525,44.72369467,81,486.00,,,,426,60,,,,,,,,,,,,,,36,,,450,,,,,,,,,,,486,,,,,,,,,Maplink1,Maplink2,Maplink3
21221,Diyala,Al-Khalis,Khashim Zarzor Village,قرية خشم زرزور,34.15573465,44.49300594,62,372.00,,,,282,90,,,,,,,,,,,,,,42,,,330,,,,,,,,,,,372,,,,,,,,,Maplink1,Maplink2,Maplink3
28445,Diyala,Al-Khalis,Al Idhem Center,مركز ناحية العظيم,34.27432448,44.5389248,995,5970.00,,,,"5,700",270,,,,,,,,,,,,,,"3,834",,,"1,956",,,,,,,180,,,,"5,970",,,,,,,,,Maplink1,Maplink2,Maplink3
11487,Diyala,Al-Khalis,Al Askary Qtr,الحي العسكري,34.06647138,44.86047596,320,1920.00,,,,"1,920",,,,,,,,,,,,,,,"1,578",,,342,,,,,,,,,,,"1,920",,,,,,,,,Maplink1,Maplink2,Maplink3
25673,Diyala,Al-Khalis,Habib Al Abdulla Village,قرية حبيب العبدالله,34.05390233,44.89234693,549,3294.00,,,,"3,000",294,,,,,,,,,,,,,,"2,094",,,600,,,,,,,600,,,,,,"3,294",,,,,,,Maplink1,Maplink2,Maplink3
21223,Diyala,Al-Khalis,Al Majara Village,قرية المجرة,34.33253042,44.55967727,163,978.00,,,,978,,,,,,,,,,,,,,,978,,,,,,,,,,,,,,978,,,,,,,,,Maplink1,Maplink2,Maplink3
26075,Diyala,Al-Khalis,Al Dwaleeb Village,قرية الدواليب,34.073537,44.9056642,200,1200.00,,,,"1,200",,,,,,,,,,,,,,,"1,200",,,,,,,,,,,,,,"1,200",,,,,,,,,Maplink1,Maplink2,Maplink3
25682,Diyala,Al-Khalis,Mohammed Ali Village,قرية محمد العلي,34.04549809,44.88159198,250,1500.00,,,,"1,440",60,,,,,,,,,,,,,,870,,,360,,,,,,,270,,,,,,"1,500",,,,,,,Maplink1,Maplink2,Maplink3
28463,Diyala,Al-Khalis,Al Taleaa Al Olaa Village(Albo Rai),قرية الطالعة الاولى(البو ري),34.25685398,44.52603643,90,540.00,,,,510,30,,,,,,,,,,,,,,450,,,90,,,,,,,,,,,540,,,,,,,,,Maplink1,Maplink2,Maplink3
25667,Diyala,Al-Khalis,Al-Makareen Village,قرية المكاريين,34.08720475,44.92879026,324,1944.00,,,,"1,854",90,,,,,,,,,,,,,,"1,644",,,300,,,,,,,,,,,"1,944",,,,,,,,,Maplink1,Maplink2,Maplink3
25683,Diyala,Al-Khalis,Mohammed Taha Village,قرية محمد طه,34.03490537,44.87458111,200,1200.00,,,,"1,200",,,,,,,,,,,,,,,756,,,210,,,,,,,234,,,,,,"1,200",,,,,,,Maplink1,Maplink2,Maplink3
33842,Diyala,Al-Khalis,Al Rabdha village,قرية الربضة,34.07558515,44.96211297,427,2562.00,,,,"2,202",360,,,,,,,,,,,,,,"2,322",,,240,,,,,,,,,,,,,"2,562",,,,,,,Maplink1,Maplink2,Maplink3
25661,Diyala,Al-Khalis,Al-Sadah Village,قرية السادة,34.08586118,44.72659577,230,1380.00,,,,"1,302",78,,,,,,,,,,,,,,"1,380",,,,,,,,,,,,,,,,"1,380",,,,,,,Maplink1,Maplink2,Maplink3
25684,Diyala,Al-Khalis,Najim Al Abdulla Village,قرية نجم العبد الله,34.03934238,44.87853876,190,1140.00,,,,"1,140",,,,,,,,,,,,,,,"1,140",,,,,,,,,,,,,,,,"1,140",,,,,,,Maplink1,Maplink2,Maplink3
28470,Diyala,Al-Khalis,Shneef Village,قرية شنيف,34.048257,44.54242375,50,300.00,,,,300,,,,,,,,,,,,,,,300,,,,,,,,,,,,,,300,,,,,,,,,Maplink1,Maplink2,Maplink3
33840,Diyala,Al-Khalis,The Old Qtr,الحي القديم,34.07549526,44.96680831,353,2118.00,,,,"1,698",420,,,,,,,,,,,,,,"1,878",,,150,,,,,,,90,,,,,,"2,118",,,,,,,Maplink1,Maplink2,Maplink3
25652,Diyala,Al-Khalis,Dalli Abass-Al Rasheed Qtr,دلي عباس-حي الرشيد,34.07022739,44.86425807,373,2238.00,,,,"2,238",,,,,,,,,,,,,,,"2,076",,,102,,,,,,,60,,,,"2,238",,,,,,,,,Maplink1,Maplink2,Maplink3
27183,Diyala,Al-Khalis,Albo Shyoh village,قرية البوشيوح,34.21657497,44.52023099,17,102.00,,,,102,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,102,,,,,,,,,Maplink1,Maplink2,Maplink3
27184,Diyala,Al-Khalis,Noori Al Noman village,قرية نوري النومان,34.20992365,44.52513158,22,132.00,,,,132,,,,,,,,,,,,,,,,,,132,,,,,,,,,,,132,,,,,,,,,Maplink1,Maplink2,Maplink3
29576,Diyala,Al-Khalis,Albo Awad Village(Albo Khaial),قرية البو عواد(البو خيال),34.36102611,44.56300936,163,978.00,,,,882,96,,,,,,,,,,,,,,108,90,,630,,,,,,,150,,,,978,,,,,,,,,Maplink1,Maplink2,Maplink3
27166,Diyala,Al-Khalis,Al Misht Al thaniya-Albo Farhan Village,قرية البو فرحان-المشط الثانية,34.1966137,44.5322925,22,132.00,,,,132,,,,,,,,,,,,,,,,,,132,,,,,,,,,,,132,,,,,,,,,Maplink1,Maplink2,Maplink3
21161,Diyala,Al-Khalis,Al Kholafa Village,قرية الخلفاء,34.21967526,44.48366969,125,750.00,,,,720,30,,,,,,,,,,,,,,,,,750,,,,,,,,,,,750,,,,,,,,,Maplink1,Maplink2,Maplink3
27172,Diyala,Al-Khalis,Albo mandil village,قرية البومنديل,34.09237998,44.42172904,15,90.00,,,,84,6,,,,,,,,,,,,,,,,,90,,,,,,,,,,,90,,,,,,,,,Maplink1,Maplink2,Maplink3
27161,Diyala,Al-Khalis,Shkej village,قرية شكيج,34.36036121,44.61048366,101,606.00,,,,360,246,,,,,,,,,,,,,,,,,606,,,,,,,,,,,606,,,,,,,,,Maplink1,Maplink2,Maplink3
28469,Diyala,Al-Khalis,Al Hamel Vellage,قرية الحمل,34.27847755,44.56247316,134,804.00,,,,792,12,,,,,,,,,,,,,,552,,,252,,,,,,,,,,,804,,,,,,,,,Maplink1,Maplink2,Maplink3
11204,Diyala,Al-Khalis,Al Salaam Village,قرية السلام,34.26890768,44.53765416,81,486.00,,,,426,60,,,,,,,,,,,,,,168,,,276,,,,,,,42,,,,486,,,,,,,,,Maplink1,Maplink2,Maplink3
25665,Diyala,Al-Khalis,Al Marfoo Village,قرية المرفوع,34.05019937,44.78260684,75,450.00,,,,450,,,,,,,,,,,,,,,450,,,,,,,,,,,,,,450,,,,,,,,,Maplink1,Maplink2,Maplink3
27165,Diyala,Al-Khalis,Al Misht Al Ola-Albo Farhan Village,قرية البو فرحان-المشط الاولى,34.21073737,44.52686872,17,102.00,,,,102,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,102,,,,,,,,,Maplink1,Maplink2,Maplink3
27181,Diyala,Al-Khalis,Al Qalaa Village,قرية القلعة,34.13766433,44.41814236,20,120.00,,,,120,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,120,,,,,,,,,Maplink1,Maplink2,Maplink3
27154,Diyala,Al-Khalis,Khan Al Qorsa Village,قرية خان القرصة,34.1223563,44.59763597,81,486.00,,,,450,36,,,,,,,,,,,,,,204,,,282,,,,,,,,,,,486,,,,,,,,,Maplink1,Maplink2,Maplink3
25666,Diyala,Al-Khalis,Al-Mashroo Village,قرية المشروع,34.0674633,44.77845926,72,432.00,,,,420,12,,,,,,,,,,,,,,432,,,,,,,,,,,,,,,,432,,,,,,,Maplink1,Maplink2,Maplink3
25672,Diyala,Al-Khalis,Habib Al Khaizaran Village,قرية حبيب الخيزران,34.121222,44.7696088,240,1440.00,,,,"1,440",,,,,,,,,,,,,,,"1,200",,,120,,,,,,,120,,,,,,"1,440",,,,,,,Maplink1,Maplink2,Maplink3
25677,Diyala,Al-Khalis,Hamza Al Najim Village,قرية حمزة النجم,34.03901602,44.88332927,127,762.00,,,,762,,,,,,,,,,,,,,,702,,,60,,,,,,,,,,,,,762,,,,,,,Maplink1,Maplink2,Maplink3
24194,Diyala,Al-Khalis,Dalli Abass-Al-Dhobat Qtr,دلي عباس-حي الضباط,34.07345133,44.85486611,220,1320.00,,,,"1,320",,,,,,,,,,,,,,,"1,086",,,234,,,,,,,,,,,"1,320",,,,,,,,,Maplink1,Maplink2,Maplink3
25653,Diyala,Al-Khalis,Dalli Abass-Al Shekh Hassan Qtr,دلي عباس-حي الشيخ حسن,34.07723021,44.85503516,262,1572.00,,,,"1,572",,,,,,,,,,,,,,,150,,,"1,422",,,,,,,,,,,"1,572",,,,,,,,,Maplink1,Maplink2,Maplink3
26055,Diyala,Al-Khalis,Arab Hamdan Village,قرية عرب حمدان,34.13323818,44.85977153,95,570.00,,,,570,,,,,,,,,,,,,,,570,,,,,,,,,,,,,,570,,,,,,,,,Maplink1,Maplink2,Maplink3
25806,Diyala,Al-Khalis,Al Mansouriyah-Sherween,المنصورية-شروين,34.05470303,44.88650976,28,168.00,,,,168,,,,,,,,,,,,,,,168,,,,,,,,,,,,,,168,,,,,,,,,Maplink1,Maplink2,Maplink3
27174,Diyala,Al-Khalis,Albo Shmays village,قرية قرية البو شميس,34.04021194,44.3724933,140,840.00,,,,780,60,,,,,,,,,,,,,,,,,840,,,,,,,,,,,840,,,,,,,,,Maplink1,Maplink2,Maplink3
23498,Diyala,Al-Khalis,Albo Tarmish village,قرية البو طرميش,34.36989722,44.60491701,12,72.00,,,,60,12,,,,,,,,,,,,,,,,,72,,,,,,,,,,,72,,,,,,,,,Maplink1,Maplink2,Maplink3
25678,Diyala,Al-Khalis,Dawod Al-Salom village,قرية داوود السلوم,34.12548903,44.84410846,164,984.00,,,,984,,,,,,,,,,,,,,,924,,,,,,,,,,60,,,,,,984,,,,,,,Maplink1,Maplink2,Maplink3
27180,Diyala,Al-Khalis,Um Al Karami village,قرية ام الكرامي,34.21175548,44.4861827,140,840.00,,,,840,,,,,,,,,,,,,,,360,,,480,,,,,,,,,,,840,,,,,,,,,Maplink1,Maplink2,Maplink3
28468,Diyala,Al-Khalis,Albo Sabee Village,قرية البو سبع,34.28854046,44.53733347,37,222.00,,,,222,,,,,,,,,,,,,,,222,,,,,,,,,,,,,,222,,,,,,,,,Maplink1,Maplink2,Maplink3
27160,Diyala,Al-Khalis,Ein Layla village,قرية عين ليلى,34.31141619,44.81187243,100,600.00,,,,510,90,,,,,,,,,,,,,,,,,600,,,,,,,,,,,600,,,,,,,,,Maplink1,Maplink2,Maplink3
29616,Diyala,Al-Khalis,Albo Mohammed Village,قرية البو محمد,34.37596085,44.54352873,85,510.00,,,,420,90,,,,,,,,,,,,,,120,,,390,,,,,,,,,,,510,,,,,,,,,Maplink1,Maplink2,Maplink3
32020,Diyala,Al-Muqdadiya,Al Haramsha Village,قرية الهرامشة,33.98991,44.91911056,59,354.00,,,,330,24,,,,,,,,,,,,,,300,,,30,,,,,,,24,,,,354,,,,,,,,,Maplink1,Maplink2,Maplink3
26028,Diyala,Al-Muqdadiya,Al-Arda village,قرية العردة,34.03041253,44.94489095,123,738.00,,,,630,108,,,,,,,,,,,,,,738,,,,,,,,,,,,,,,,738,,,,,,,Maplink1,Maplink2,Maplink3
11414,Diyala,Al-Muqdadiya,Al Mithaq Village,قرية الميثاق,34.0059,44.94715139,64,384.00,,,,384,,,,,,,,,,,,,,,240,,,24,,,,,,,120,,,,,,384,,,,,,,Maplink1,Maplink2,Maplink3
26113,Diyala,Al-Muqdadiya,Sodoor Al Ray,صدور الري,34.05993,44.98084097,60,360.00,,,,360,,,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,360,,,,,,,Maplink1,Maplink2,Maplink3
29660,Diyala,Al-Muqdadiya,Arab Dhaher Village,قرية عرب ظاهر,34.03113891,44.94587424,64,384.00,,,,384,,,,,,,,,,,,,,,324,,,60,,,,,,,,,,,210,,174,,,,,,,Maplink1,Maplink2,Maplink3
32078,Diyala,Al-Muqdadiya,Al horoob Village,قرية الحروب,34.01972,44.99603704,25,150.00,,,,150,,,,,,,,,,,,,,,114,,,36,,,,,,,,,,,150,,,,,,,,,Maplink1,Maplink2,Maplink3
10948,Diyala,Al-Muqdadiya,Abo Garma village,قرية ابو كرمة,33.9061689,44.7245533,52,312.00,,,,312,,,,,,,,,,,,,,,312,,,,,,,,,,,,,,,,,,,,,312,,Maplink1,Maplink2,Maplink3
25802,Diyala,Al-Muqdadiya,Al Karama Qtr,حي الكرامة,33.98195953,44.93054208,20,120.00,,,,108,12,,,,,,,,,,,,,,120,,,,,,,,,,,,,,120,,,,,,,,,Maplink1,Maplink2,Maplink3
25805,Diyala,Al-Muqdadiya,Al Somood Qtr,حي الصمود,33.9845665,44.94206147,160,960.00,,,,960,,,,,,,,,,,,,,,960,,,,,,,,,,,,,,960,,,,,,,,,Maplink1,Maplink2,Maplink3
26031,Diyala,Al-Muqdadiya,Shamarkhi village,قرية شمرخي,34.03704,44.92766429,86,516.00,,,,486,30,,,,,,,,,,,6,,,456,,,18,,,,,,,36,,,,,,516,,,,,,,Maplink1,Maplink2,Maplink3
11440,Diyala,Al-Muqdadiya,Al Qalaa Village,قرية القلعة,34.01496421,44.95912841,475,2850.00,,,,"2,520",330,,,,,,,,,,,,,,"2,808",,,,,,,,,,42,,,,,,"2,850",,,,,,,Maplink1,Maplink2,Maplink3
26114,Diyala,Al-Muqdadiya,Al Shekha Village,قرية الشيخة,34.05767,44.98274802,163,978.00,,,,900,78,,,,,,,,,,,12,,,954,,,,,,,,,,12,,,,504,,474,,,,,,,Maplink1,Maplink2,Maplink3
23131,Diyala,Al-Muqdadiya,Sinsil Al Wasat Village,قرية سنسل الوسط,34.02089017,44.92705491,59,354.00,,,,258,96,,,,,,,,,,,,,,348,,,,,,,,,,6,,,,,,354,,,,,,,Maplink1,Maplink2,Maplink3
31720,Diyala,Al-Muqdadiya,Al Mahata Village,قرية المحطة,33.9901,44.92306952,125,750.00,,,,660,90,,,,,,,,,,,,,,750,,,,,,,,,,,,,,750,,,,,,,,,Maplink1,Maplink2,Maplink3
25675,Diyala,Al-Muqdadiya,Hamada village,قرية حمادة,34.01124609,44.90058581,205,1230.00,,,,"1,230",,,,,,,,,,,,,,,"1,020",,,,,,,,,,210,,,,,,"1,230",,,,,,,Maplink1,Maplink2,Maplink3
26073,Diyala,Al-Muqdadiya,Jubtin village,قرية جبتين,33.9992,44.88161931,25,150.00,,,,150,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,150,,,,,,,Maplink1,Maplink2,Maplink3
25948,Diyala,Al-Muqdadiya,Nofal village,قرية نوفل,34.04846,44.98260388,507,3042.00,,,,"2,784",258,,,,,,,,,,,,,,"2,988",,,36,,,,,,,18,,,,870,,"2,172",,,,,,,Maplink1,Maplink2,Maplink3
29674,Diyala,Al-Muqdadiya,Al Bayat Village,قرية البيات,34.00834,44.89415819,52,312.00,,,,246,66,,,,,,,,,,,,,,162,,150,,,,,,,,,,,,312,,,,,,,,,Maplink1,Maplink2,Maplink3
11307,Diyala,Al-Muqdadiya,Al Sakhar Village,قرية الصخر,34.01828,44.99717814,282,1692.00,,,,"1,500",192,,,,,,,,,,,,,,"1,656",,,36,,,,,,,,,,,,,"1,692",,,,,,,Maplink1,Maplink2,Maplink3
11179,Diyala,Al-Muqdadiya,Baloor Village,قرية بلور,33.983383,44.93435119,350,2100.00,,,,"2,100",,,,,,,,,,,,,,,"2,100",,,,,,,,,,,,,,"2,100",,,,,,,,,Maplink1,Maplink2,Maplink3
11327,Diyala,Al-Muqdadiya,Imam Talib Village,قرية امام طالب,34.04016742,44.98830367,389,2334.00,,,,"1,974",360,,,,,,,,,,,,,,"1,620",,,84,,,,,,,630,,,,,,"2,334",,,,,,,Maplink1,Maplink2,Maplink3
11187,Diyala,Al-Muqdadiya,Bablaan Village,قرية بابلان,33.98934,44.97399594,31,186.00,,,,186,,,,,,,,,,,,,,,186,,,,,,,,,,,,,,186,,,,,,,,,Maplink1,Maplink2,Maplink3
11358,Diyala,Al-Muqdadiya,Abo Dihin,ابو دهن,34.03039292,44.94397747,144,864.00,,,,600,264,,,,,,,,,,,,,,768,,,,,,,,,,96,,,,864,,,,,,,,,Maplink1,Maplink2,Maplink3
26027,Diyala,Al-Muqdadiya,Al Shamamla Village,قرية الشماملة,34.03534645,44.97409758,63,378.00,,,,360,18,,,,,,,,,,,,,,378,,,,,,,,,,,,,,,,378,,,,,,,Maplink1,Maplink2,Maplink3
25827,Diyala,Al-Muqdadiya,Al Tinaira Village,قرية الطنيرة,34.0644198,44.9632564,155,930.00,,,,672,258,,,,,,,,,,,,,,858,,,,,,,,,,72,,,,930,,,,,,,,,Maplink1,Maplink2,Maplink3
26026,Diyala,Al-Muqdadiya,Hembes Village,قرية حمبس,34.02645604,44.92805698,312,1872.00,,,,"1,500",372,,,,,,,,,,,12,,,"1,644",,,,,,,,,,216,,,,,,"1,872",,,,,,,Maplink1,Maplink2,Maplink3
11357,Diyala,Al-Muqdadiya,Imam Abbas Village,قرية امام عباس,34.0114,44.95984312,92,552.00,,,,426,126,,,,,,,,,,,,,,552,,,,,,,,,,,,,,552,,,,,,,,,Maplink1,Maplink2,Maplink3
25660,Diyala,Al-Muqdadiya,Al Derwish Village,قرية الدرويش,34.01548358,44.90903538,93,558.00,,,,480,78,,,,,,,,,,,,,,498,,,,,,,,,,60,,,,,,558,,,,,,,Maplink1,Maplink2,Maplink3
11355,Diyala,Al-Muqdadiya,AlTaiha Qtr,قرية التايهة,34.03141312,44.94531097,312,1872.00,,,,"1,602",270,,,,,,,,,,,,,,"1,842",,,30,,,,,,,,,,,,,"1,872",,,,,,,Maplink1,Maplink2,Maplink3
25679,Diyala,Al-Muqdadiya,Skheyr village,قرية سخير,34.023759,44.99631387,140,840.00,,,,840,,,,,,,,,,,,,,,840,,,,,,,,,,,,,,,,840,,,,,,,Maplink1,Maplink2,Maplink3
25804,Diyala,Al-Muqdadiya,Al Mataar Qtr,حي المطار,33.98943701,44.94954431,380,2280.00,,,,"2,280",,,,,,,,,,,,,,,"2,280",,,,,,,,,,,,,,"2,280",,,,,,,,,Maplink1,Maplink2,Maplink3
25685,Diyala,Al-Muqdadiya,Nahr Al Shaykh Village,قرية نهر الشيخ,33.99816435,44.97518451,177,1062.00,,,,"1,062",,,,,,,,,,,,,,,"1,062",,,,,,,,,,,,,,,,"1,062",,,,,,,Maplink1,Maplink2,Maplink3
34167,Diyala,Al-Muqdadiya,Muaskar Al Mansour village,قرية معسكر المنصور,34.0191644,44.9955782,44,264.00,,,,180,84,,,,,,,,,,,,,,258,,,6,,,,,,,,,,,264,,,,,,,,,Maplink1,Maplink2,Maplink3
25803,Diyala,Al-Muqdadiya,Al Sooq Qtr,حي السوق,33.97539,44.93024137,23,138.00,,,,138,,,,,,,,,,,,,,,138,,,,,,,,,,,,,,138,,,,,,,,,Maplink1,Maplink2,Maplink3
26029,Diyala,Al-Muqdadiya,Parwana village,قرية بروانة,33.9913,44.86708933,380,2280.00,,,,"2,058",222,,,,,,,,,,,,,,"2,280",,,,,,,,,,,,,,,,"2,280",,,,,,,Maplink1,Maplink2,Maplink3
32077,Diyala,Al-Muqdadiya,Sara Qtr,حي ساره,34.011177,45.00136688,95,570.00,,,,570,,,,,,,,,,,,,,,498,,,72,,,,,,,,,,,570,,,,,,,,,Maplink1,Maplink2,Maplink3
25825,Diyala,Al-Muqdadiya,Al Igaidat Village,قرية العكيدات,33.9921994,44.8769321,56,336.00,,,,336,,,,,,,,,,,,,,,306,,,30,,,,,,,,,,,336,,,,,,,,,Maplink1,Maplink2,Maplink3
25801,Diyala,Al-Muqdadiya,Al Noor Qtr,حي النور,33.97659,44.93211879,25,150.00,,,,150,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,150,,,,,,,,,Maplink1,Maplink2,Maplink3
26115,Diyala,Al-Muqdadiya,Shak Al Rak Village,قرية شاق الراق,34.00157426,44.93296834,888,5328.00,,,,"4,500",828,,,,,,,,,,,,,,"5,328",,,,,,,,,,,,,,,,"5,328",,,,,,,Maplink1,Maplink2,Maplink3
25657,Diyala,Al-Muqdadiya,Abu musa village,قرية ابو موسى,34.00539076,44.87856992,205,1230.00,,,,"1,140",90,,,,,,,,,,,,,,"1,080",,,150,,,,,,,,,,,,,"1,230",,,,,,,Maplink1,Maplink2,Maplink3
26032,Diyala,Al-Muqdadiya,Al-Gawam Village,قرية الكوام,34.0260921,44.9368354,54,324.00,,,,324,,,,,,,,,,,,,,,324,,,,,,,,,,,,,,,,324,,,,,,,Maplink1,Maplink2,Maplink3
25668,Diyala,Al-Muqdadiya,Al Wazan Village,قرية الوزان,34.03579,44.98436486,93,558.00,,,,558,,,,,,,,,,,,,,,492,,,66,,,,,,,,,,,,,558,,,,,,,Maplink1,Maplink2,Maplink3
27156,Diyala,Al-Muqdadiya,Walosh2 village,قرية ولوش 2,33.99242081,44.93510143,65,390.00,,,,390,,,,,,,,,,,,,,,300,,,90,,,,,,,,,,,390,,,,,,,,,Maplink1,Maplink2,Maplink3
25664,Diyala,Al-Muqdadiya,Al Lihayb Village,قرية اللهيب,34.0055888,44.8797756,215,1290.00,,,,936,354,,,,,,,,,,,,,,990,,,,,,,,,,300,,,,,,"1,290",,,,,,,Maplink1,Maplink2,Maplink3
11329,Diyala,Al-Muqdadiya,Al Jazera Al Ola Village,قرية الجزيرة الاولى,33.9988744,44.94170472,160,960.00,,,,570,390,,,,,,,,,,,,,,780,,,180,,,,,,,,,,,120,,840,,,,,,,Maplink1,Maplink2,Maplink3
26030,Diyala,Al-Muqdadiya,A Hammadi Village,قرية الحمادي,34.03099698,44.94846175,169,1014.00,,,,900,114,,,,,,,,,,,,,,"1,014",,,,,,,,,,,,,,,,"1,014",,,,,,,Maplink1,Maplink2,Maplink3
11442,Diyala,Al-Muqdadiya,Al Isaiwed Village,قرية الاسيود,34.052564,44.93185543,425,2550.00,,,,"1,020","1,530",,,,,,,,,,,6,,,"2,004",,,510,,,,,,,30,,,,"2,550",,,,,,,,,Maplink1,Maplink2,Maplink3
25981,Diyala,Al-Muqdadiya,Al Aali Village,قرية العالي,34.0424652,44.9594278,386,2316.00,,,,"2,040",276,,,,,,,,,,,,,,"1,812",,,492,,,,,,,12,,,,420,,"1,896",,,,,,,Maplink1,Maplink2,Maplink3
27155,Diyala,Al-Muqdadiya,Walosh1 village,قرية ولوش 1,33.99009643,44.93727888,75,450.00,,,,420,30,,,,,,,,,,,,,,360,,,90,,,,,,,,,,,360,,90,,,,,,,Maplink1,Maplink2,Maplink3
10954,Diyala,Al-Muqdadiya,Al Mukhesa village,قرية المخيسة,33.9704142,44.9126263,131,786.00,,,,786,,,,,,,,,,,,,,,786,,,,,,,,,,,,,,,,,,,,,786,,Maplink1,Maplink2,Maplink3
25624,Diyala,Al-Muqdadiya,Al Abaraa Village,قرية العبارة,34.01493572,45.01607741,8,48.00,,,,48,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,48,,,,,,,,,Maplink1,Maplink2,Maplink3
11312,Diyala,Al-Muqdadiya,Al Sodoor,الصدور,34.05853,44.98047661,122,732.00,,,,528,204,,,,,,,,,,,,,,600,,,132,,,,,,,,,,,642,,90,,,,,,,Maplink1,Maplink2,Maplink3
25663,Diyala,Al-Muqdadiya,Al Oqood Village,قرية العقود,34.03802,44.98394741,121,726.00,,,,606,120,,,,,,,,,,,,,,720,,,6,,,,,,,,,,,,,726,,,,,,,Maplink1,Maplink2,Maplink3
25826,Diyala,Al-Muqdadiya,Al Uroba Qtr,حي العروبة,33.98346,44.93833852,67,402.00,,,,402,,,,,,,,,,,,,,,402,,,,,,,,,,,,,,402,,,,,,,,,Maplink1,Maplink2,Maplink3
11287,Diyala,Al-Muqdadiya,Shok Al Reem village,قرية شوك الريم,34.00320627,44.98850474,319,1914.00,,,,"1,500",414,,,,,,,,,,,,,,"1,314",,,,,,,,,,600,,,,,,"1,914",,,,,,,Maplink1,Maplink2,Maplink3
25674,Diyala,Al-Muqdadiya,Haj fadhil village,قرية حاج فاضل,34.00214397,44.87807495,29,174.00,,,,126,48,,,,,,,,,,,,,,114,,,,,,,,,,60,,,,,,174,,,,,,,Maplink1,Maplink2,Maplink3
